tahun,kdpemda,nmpemda,kdprov,nmprov,wilayah,disclaimer,special_row,1_a,1_r,1_p,11_a,11_r,11_p,11_611111_a,11_611111_r,11_611111_p,11_611112_a,11_611112_r,11_611112_p,11_611211_a,11_611211_r,11_611211_p,11_611212_a,11_611212_r,11_611212_p,11_611213_a,11_611213_r,11_611213_p,11_611214_a,11_611214_r,11_611214_p,11_611215_a,11_611215_r,11_611215_p,11_612111_a,11_612111_r,11_612111_p,11_612112_a,11_612112_r,11_612112_p,11_612113_a,11_612113_r,11_612113_p,11_612211_a,11_612211_r,11_612211_p,11_612212_a,11_612212_r,11_612212_p,11_612213_a,11_612213_r,11_612213_p,11_612311_a,11_612311_r,11_612311_p,11_612312_a,11_612312_r,11_612312_p,11_612411_a,11_612411_r,11_612411_p,11_612412_a,11_612412_r,11_612412_p,11_612413_a,11_612413_r,11_612413_p,11_612511_a,11_612511_r,11_612511_p,11_612512_a,11_612512_r,11_612512_p,11_612513_a,11_612513_r,11_612513_p,11_612611_a,11_612611_r,11_612611_p,11_613111_a,11_613111_r,11_613111_p,12_a,12_r,12_p,12_621111_a,12_621111_r,12_621111_p,13_a,13_r,13_p,13_631111_a,13_631111_r,13_631111_p,13_631211_a,13_631211_r,13_631211_p,13_631212_a,13_631212_r,13_631212_p,13_631311_a,13_631311_r,13_631311_p,13_631411_a,13_631411_r,13_631411_p,14_a,14_r,14_p,14_654111_a,14_654111_r,14_654111_p,14_654112_a,14_654112_r,14_654112_p,14_654211_a,14_654211_r,14_654211_p,14_654311_a,14_654311_r,14_654311_p,14_654711_a,14_654711_r,14_654711_p,14_654712_a,14_654712_r,14_654712_p,14_654721_a,14_654721_r,14_654721_p,14_654811_a,14_654811_r,14_654811_p,14_654814_a,14_654814_r,14_654814_p,14_654821_a,14_654821_r,14_654821_p,14_654911_a,14_654911_r,14_654911_p,14_654912_a,14_654912_r,14_654912_p,14_654921_a,14_654921_r,14_654921_p,14_655211_a,14_655211_r,14_655211_p,14_655311_a,14_655311_r,14_655311_p,14_655411_a,14_655411_r,14_655411_p,15_a,15_r,15_p,15_643111_a,15_643111_r,15_643111_p,16_a,16_r,16_p,16_641111_a,16_641111_r,16_641111_p,16_641211_a,16_641211_r,16_641211_p,16_641212_a,16_641212_r,16_641212_p,16_641311_a,16_641311_r,16_641311_p,16_641312_a,16_641312_r,16_641312_p,17_a,17_r,17_p,17_642111_a,17_642111_r,17_642111_p,2_a,2_r,2_p,21_a,21_r,21_p,21_662111_a,21_662111_r,21_662111_p
2018,3,Kota Pangkal Pinang ,29,Prov. Babel,se-Kota Pangkal Pinang ,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 669623096000, 'realisasi': 665830254809, 'persentase': '99,43 %'}}",669623096000.00,665830254809.00,99.43%,61262194000.00,64726596449.00,1.06,15629118000.00,14526361028.00,92.94%,1917302000.00,1910568889.00,99.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443476956000.00,443476956000.00,100.00%,443476956000.00,443476956000.00,100.00%,117006803000.00,112414173016.00,96.07%,26412554000.00,23799316016.00,90.11%,,,,,,,,,,,,,47877143000.00,45212529344.00,94.43%,33679298000.00,32415279580.00,96.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61262194000.00,64726596449.00,105.66%,,,
2018,0,Prov. Bangka Belitung,29,Prov. Babel,se-Prov. Bangka Belitung,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1690865918970, 'realisasi': 1697952162434, 'persentase': '100,42 %'}}",1690865918970.00,1697952162434.00,100.42%,187759686000.00,215555879603.00,1.15,33158265000.00,29900666719.00,90.18%,4415098000.00,3760330472.00,85.17%,22500069000.00,19242101789.00,85.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018673218000.00,1018673218000.00,100.00%,1018673218000.00,1018673218000.00,100.00%,163336567000.00,147892217109.00,90.54%,17623820000.00,11716526090.00,66.48%,,,,,,,,,,,,,321096447970.00,315830847722.00,98.36%,47643719970.00,47643719970.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187759686000.00,215555879603.00,114.80%,,,
2018,6,Kab. Bangka Barat,29,Prov. Babel,se-Kab. Bangka Barat,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 691768435000, 'realisasi': 728730242281, 'persentase': '105,34 %'}}",691768435000.00,681051168744.00,98.45%,0.00,47679073537.00,-,6637062000.00,6255995726.00,94.26%,610287000.00,494279360.00,80.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445168706000.00,445168706000.00,100.00%,445168706000.00,445168706000.00,100.00%,84300048000.00,78371150020.00,92.97%,61665717000.00,57370027020.00,93.03%,,,,,,,,,,,,,50317931000.00,47459330956.00,94.32%,32631061000.00,32517208645.00,99.65%,269351000.00,194375000.00,72.16%,1305000000.00,816885000.00,62.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25250000000.00,25250000000.00,100.00%,25250000000.00,25250000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,47679073537.00,-,0.00,47679073537.00,-,,47679073537.00,-
2018,5,Kab. Bangka Tengah,29,Prov. Babel,se-Kab. Bangka Tengah,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 643328480000, 'realisasi': 693605915565, 'persentase': '107,82 %'}}",643328480000.00,646457033565.00,100.49%,0.00,47148882000.00,-,5674259000.00,5004247679.00,88.19%,748175000.00,523792995.00,70.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439128449000.00,439128449000.00,100.00%,439128449000.00,439128449000.00,100.00%,78509526000.00,76998801395.00,98.08%,74115614000.00,72721593395.00,98.12%,,,,,,,,,,,,,53044244000.00,50995268864.00,96.14%,36573488000.00,35664981250.00,97.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000000.00,8000000000.00,100.00%,8000000000.00,8000000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,47148882000.00,-,0.00,47148882000.00,-,,47148882000.00,-
2018,4,Kab. Bangka Selatan,29,Prov. Babel,se-Kab. Bangka Selatan,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 704373728000, 'realisasi': 745002027717, 'persentase': '105,77 %'}}",704373728000.00,702514968717.00,99.74%,0.00,42487059000.00,-,3984093000.00,3426120814.00,86.00%,432828000.00,376701981.00,87.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466182109000.00,466182109000.00,100.00%,466182109000.00,466182109000.00,100.00%,106594800000.00,101777751681.00,95.48%,45029767000.00,43235415943.00,96.02%,,,,,,,,,,,,,49467573000.00,46955879529.00,94.92%,33526997000.00,33526997000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,42487059000.00,-,0.00,42487059000.00,-,,42487059000.00,-
2018,7,Kab. Belitung Timur,29,Prov. Babel,se-Kab. Belitung Timur,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 635693104000, 'realisasi': 658179113583, 'persentase': '103,54 %'}}",635693104000.00,622560793583.00,97.93%,0.00,35618320000.00,-,4770305000.00,3898388171.00,81.72%,389199000.00,465400517.00,119.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440265288000.00,440265288000.00,100.00%,440265288000.00,440265288000.00,100.00%,62447061000.00,50499108032.00,80.87%,45774478000.00,40936672792.00,89.43%,,,,,,,,,,,,,51330507000.00,49580664483.00,96.59%,37960147000.00,37619922540.00,99.10%,219618000.00,219618000.00,100.00%,873000000.00,680500000.00,77.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,35618320000.00,-,0.00,35618320000.00,-,,35618320000.00,-
2018,--,Semua pemda,29,Prov. Babel,se-Prov. Bangka Belitung,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 6531946776970, 'realisasi': 6765725301879, 'persentase': '103,58 %'}}",6531946776970.00,6502267874444.00,99.55%,0.00,263457427435.00,-,82895662000.00,74751666797.00,90.18%,11037742000.00,9400826180.00,85.17%,22500069000.00,19242101789.00,85.52%,90000273000.00,81468330699.00,90.52%,687986000.00,616493094.00,89.61%,3271132000.00,3016765988.00,92.22%,23886779000.00,22646805790.00,94.81%,12914707000.00,16430815024.00,127.23%,430490000.00,547693275.00,127.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4263148464000.00,4263148464000.00,100.00%,4263148464000.00,4263148464000.00,100.00%,786355089000.00,725582519205.00,92.27%,364354982000.00,339511552486.00,93.18%,,,,,,,,,,,,,706188709970.00,681586214662.00,96.52%,319204376970.00,313440741765.00,98.19%,1123791000.00,1048815000.00,93.33%,8629575000.00,5943410000.00,68.87%,265907400000.00,261120128000.00,98.20%,62697202000.00,54702141778.00,87.25%,12820970000.00,12071703101.00,94.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49750000000.00,41500000000.00,83.42%,49750000000.00,41500000000.00,83.42%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,263457427435.00,-,0.00,263457427435.00,-,,263457427435.00,-
2018,6,Kab. Gorontalo Utara,30,Prov. Gorontalo,se-Kab. Gorontalo Utara,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 566263662000, 'realisasi': 645047405163, 'persentase': '113,91 %'}}",566263662000.00,556177872163.00,98.22%,0.00,88869533000.00,-,2998779000.00,2125316040.00,70.87%,132821000.00,137685766.00,103.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402570414000.00,402570414000.00,100.00%,402570414000.00,402570414000.00,100.00%,96960587000.00,91517801852.00,94.39%,31977960000.00,30911701365.00,96.67%,,,,,,,,,,,,,56275242000.00,52633438476.00,93.53%,29198094000.00,26988666130.00,92.43%,1903013000.00,1903013000.00,100.00%,849000000.00,667710000.00,78.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,88869533000.00,-,0.00,88869533000.00,-,,88869533000.00,-
2018,1,Kab. Boalemo,30,Prov. Gorontalo,se-Kab. Boalemo,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 691915891000, 'realisasi': 743671917538, 'persentase': '107,48 %'}}",691915891000.00,670704338538.00,96.93%,0.00,72967579000.00,-,2773491000.00,2171134806.00,78.28%,132228000.00,139784236.00,105.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452535801000.00,452535801000.00,100.00%,452535801000.00,452535801000.00,100.00%,172914759000.00,155186521823.00,89.75%,32415637000.00,29614664057.00,91.36%,,,,,,,,,,,,,56727453000.00,54402934301.00,95.90%,33870218000.00,33363002060.00,98.50%,3143897000.00,3143897000.00,100.00%,1062000000.00,864000000.00,81.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,72967579000.00,-,0.00,72967579000.00,-,,72967579000.00,-
2018,2,Kab. Gorontalo,30,Prov. Gorontalo,se-Kab. Gorontalo,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1068053606000, 'realisasi': 1214213357745, 'persentase': '113,68 %'}}",1068053606000.00,1043264188745.00,97.68%,0.00,170949169000.00,-,5449072000.00,4082401605.00,74.92%,202575000.00,310752353.00,153.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653986983000.00,653986983000.00,100.00%,653986983000.00,653986983000.00,100.00%,230266576000.00,214223605331.00,93.03%,56798210000.00,45236810980.00,79.64%,,,,,,,,,,,,,130179648000.00,123433454485.00,94.82%,94616024000.00,89252413810.00,94.33%,1142984000.00,1142984000.00,100.00%,1257000000.00,1018000000.00,80.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000000000.00,41000000000.00,100.00%,41000000000.00,41000000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,170949169000.00,-,0.00,170949169000.00,-,,170949169000.00,-
2018,3,Kota Gorontalo,30,Prov. Gorontalo,se-Kota Gorontalo,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 738099612000, 'realisasi': 690695673557, 'persentase': '93,58 %'}}",738099612000.00,690695673557.00,93.58%,23461906000.00,14991124911.00,0.64,16747079000.00,9196389156.00,54.91%,1335983000.00,986614492.00,73.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508677825000.00,508677825000.00,100.00%,508677825000.00,508677825000.00,100.00%,94141094000.00,58305656264.00,61.93%,47194499000.00,44981543514.00,95.31%,,,,,,,,,,,,,76818787000.00,73721067382.00,95.97%,60855966000.00,59104566450.00,97.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000000.00,35000000000.00,100.00%,35000000000.00,35000000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,23461906000.00,14991124911.00,63.90%,,,
2018,0,Prov. Gorontalo,30,Prov. Gorontalo,se-Prov. Gorontalo,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1453509734600, 'realisasi': 1418153474507, 'persentase': '97,57 %'}}",1453509734600.00,1418153474507.00,97.57%,32717445000.00,21620422061.00,0.66,23387753000.00,15260050292.00,65.25%,1439556000.00,1305326647.00,90.68%,3045204000.00,3170430482.00,104.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006924707000.00,1006924707000.00,100.00%,1006924707000.00,1006924707000.00,100.00%,82462756000.00,69725954496.00,84.55%,35029808000.00,30941192289.00,88.33%,,,,,,,,,,,,,314404826600.00,302882390950.00,96.34%,72423584000.00,72423584000.00,100.00%,117921600.00,117921600.00,100.00%,1912150000.00,1912150000.00,100.00%,233878200000.00,222769274000.00,95.25%,1838328000.00,1806321600.00,98.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000000.00,17000000000.00,100.00%,17000000000.00,17000000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,32717445000.00,21620422061.00,66.08%,,,
2018,4,Kab. Pohuwato,30,Prov. Gorontalo,se-Kab. Pohuwato,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 738185462000, 'realisasi': 808749456423, 'persentase': '109,56 %'}}",738185462000.00,729676142423.00,98.85%,0.00,79073314000.00,-,3633155000.00,2508412163.00,69.04%,185612000.00,225005436.00,121.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513389155000.00,513389155000.00,100.00%,513389155000.00,513389155000.00,100.00%,124058502000.00,121387314906.00,97.85%,46201153000.00,44603769462.00,96.54%,,,,,,,,,,,,,60690162000.00,56972059946.00,93.87%,32879522000.00,32061678400.00,97.51%,1901080000.00,1901080000.00,100.00%,1317000000.00,1019275000.00,77.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000000.00,27000000000.00,100.00%,27000000000.00,27000000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,79073314000.00,-,0.00,79073314000.00,-,,79073314000.00,-
2018,5,Kab. Bone Bolango,30,Prov. Gorontalo,se-Kab. Bone Bolango,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 750530276000, 'realisasi': 858138191088, 'persentase': '114,34 %'}}",750530276000.00,733262975688.00,97.70%,0.00,124875215400.00,-,3480055000.00,2806421668.00,80.64%,170114000.00,158147687.00,92.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487244817000.00,487244817000.00,100.00%,487244817000.00,487244817000.00,100.00%,140572797000.00,130963712662.00,93.16%,77085826000.00,74124557662.00,96.16%,,,,,,,,,,,,,77022490000.00,71134766531.00,92.36%,48459479000.00,45917160840.00,94.75%,2434997000.00,2434997000.00,100.00%,834000000.00,623750000.00,74.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34250000000.00,34250000000.00,100.00%,34250000000.00,34250000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,124875215400.00,-,0.00,124875215400.00,-,,124875215400.00,-
2018,--,Semua pemda,30,Prov. Gorontalo,se-Prov. Gorontalo,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 6006558243600, 'realisasi': 6378669476021, 'persentase': '106,20 %'}}",6006558243600.00,5841934665621.00,97.26%,0.00,536734810400.00,-,58469384000.00,38150125730.00,65.25%,3598889000.00,3263316617.00,90.68%,3045204000.00,3170430482.00,104.11%,12180817000.00,12681721379.00,104.11%,136750000.00,145993861.00,106.76%,406763000.00,429102744.00,105.49%,20474382000.00,19411547820.00,94.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025329702000.00,4025329702000.00,100.00%,4025329702000.00,4025329702000.00,100.00%,941377071000.00,841310567334.00,89.37%,326703093000.00,300414239329.00,91.95%,,,,,,,,,,,,,772118608600.00,735180112071.00,95.22%,372302887000.00,359111071690.00,96.46%,10643892600.00,10643892600.00,100.00%,7975150000.00,6663635000.00,83.55%,233878200000.00,222769274000.00,95.25%,87953827000.00,78763927900.00,89.55%,20124070000.00,19948936950.00,99.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154250000000.00,154250000000.00,100.00%,154250000000.00,154250000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,536734810400.00,-,0.00,536734810400.00,-,,536734810400.00,-
2018,2,Kab. Kepulauan Anambas,31,Prov. Kepulauan Riau,se-Kab. Kepulauan Anambas,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 563276955000, 'realisasi': 760084144314, 'persentase': '134,94 %'}}",563276955000.00,716596576314.00,127.22%,0.00,43487568000.00,-,21039647000.00,15454701631.00,73.46%,918542000.00,796531352.00,86.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364336885000.00,364336885000.00,100.00%,364336885000.00,364336885000.00,100.00%,84565158000.00,81899202983.00,96.85%,40761081000.00,39219106140.00,96.22%,,,,,,,,,,,,,24550555000.00,20910202699.00,85.17%,9267102000.00,7704350080.00,83.14%,2218519000.00,2218519000.00,100.00%,726000000.00,609000000.00,83.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,43487568000.00,-,0.00,43487568000.00,-,,43487568000.00,-
2018,3,Kab. Karimun,31,Prov. Kepulauan Riau,se-Kab. Karimun,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 757073271000, 'realisasi': 859028285753, 'persentase': '113,47 %'}}",757073271000.00,823583758753.00,108.79%,0.00,35444527000.00,-,34968746000.00,17025182363.00,48.69%,1699498000.00,1796707296.00,105.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403184262000.00,403184262000.00,100.00%,403184262000.00,403184262000.00,100.00%,152331993000.00,141118141270.00,92.64%,20717701000.00,20132061523.00,97.17%,,,,,,,,,,,,,71995995000.00,69916048062.00,97.11%,46764623000.00,46764623000.00,100.00%,6983163000.00,6983163000.00,100.00%,1083000000.00,1083000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41250000000.00,41250000000.00,100.00%,41250000000.00,41250000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,35444527000.00,-,0.00,35444527000.00,-,,35444527000.00,-
2018,1,Kab. Natuna,31,Prov. Kepulauan Riau,se-Kab. Natuna,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 604808897825, 'realisasi': 868144974398, 'persentase': '143,54 %'}}",604808897825.00,813630180398.00,134.53%,0.00,54514794000.00,-,14555872000.00,9548580949.00,65.60%,915918000.00,801901129.00,87.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368413963000.00,368413963000.00,100.00%,368413963000.00,368413963000.00,100.00%,67408251000.00,64875423471.00,96.24%,23377238000.00,22384421284.00,95.75%,,,,,,,,,,,,,38750921825.00,35474205683.00,91.54%,18023858000.00,16678010940.00,92.53%,1500732825.00,1500732825.00,100.00%,1071000000.00,925499500.00,86.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,54514794000.00,-,0.00,54514794000.00,-,,54514794000.00,-
2018,6,Kab. Lingga,31,Prov. Kepulauan Riau,se-Kab. Lingga,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 614733823000, 'realisasi': 761390236007, 'persentase': '123,86 %'}}",614733823000.00,704376691007.00,114.58%,0.00,57013545000.00,-,13672387000.00,9025885437.00,66.02%,940705000.00,848836471.00,90.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455758203000.00,455758203000.00,100.00%,455758203000.00,455758203000.00,100.00%,77301887000.00,74749357685.00,96.70%,41280358000.00,39321025685.00,95.25%,,,,,,,,,,,,,42992396000.00,39656395929.00,92.24%,28650701000.00,27110377750.00,94.62%,319115000.00,282328080.00,88.47%,1797000000.00,1797000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,57013545000.00,-,0.00,57013545000.00,-,,57013545000.00,-
2018,7,Kab. Bintan,31,Prov. Kepulauan Riau,se-Kab. Bintan,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 671908083000, 'realisasi': 789071116564, 'persentase': '117,44 %'}}",671908083000.00,758167202564.00,112.84%,0.00,30903914000.00,-,19425757000.00,13243692207.00,68.18%,2309444000.00,1081865359.00,46.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484586669000.00,484586669000.00,100.00%,484586669000.00,484586669000.00,100.00%,69568155000.00,64572296937.00,92.82%,29391580000.00,27974083723.00,95.18%,,,,,,,,,,,,,53609758000.00,50999863179.00,95.13%,34420301000.00,33470102505.00,97.24%,1082048000.00,1082048000.00,100.00%,981000000.00,672372500.00,68.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17750000000.00,17750000000.00,100.00%,17750000000.00,17750000000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,0.00,30903914000.00,-,0.00,30903914000.00,-,,30903914000.00,-
2018,4,Kota Batam,31,Prov. Kepulauan Riau,se-Kota Batam,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 936981858000, 'realisasi': 983875737375, 'persentase': '105,00 %'}}",936981858000.00,983875737375.00,105.00%,163678786000.00,222641082849.00,1.36,127250073000.00,86794923271.00,68.21%,9030415000.00,7899661683.00,87.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599074016000.00,599074016000.00,100.00%,599074016000.00,599074016000.00,100.00%,80482179000.00,75760488300.00,94.13%,38365778000.00,36046738685.00,93.96%,,,,,,,,,,,,,93746877000.00,86400150226.00,92.16%,59527493000.00,59527493000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163678786000.00,222641082849.00,136.02%,,,
2018,5,Kota Tanjung Pinang,31,Prov. Kepulauan Riau,se-Kota Tanjung Pinang,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 611604119000, 'realisasi': 699756786874, 'persentase': '114,41 %'}}",611604119000.00,699756786874.00,114.41%,49068359000.00,142217342546.00,2.90,24908605000.00,17590853880.00,70.62%,2492649000.00,2085172114.00,83.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457366176000.00,457366176000.00,100.00%,457366176000.00,457366176000.00,100.00%,57918882000.00,54583542023.00,94.24%,29125127000.00,27272152325.00,93.64%,,,,,,,,,,,,,47250702000.00,45589726305.00,96.48%,35990771000.00,34998786680.00,97.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49068359000.00,142217342546.00,289.84%,,,
2018,0,Prov. Kepulauan Riau,31,Prov. Kepulauan Riau,se-Prov. Kepulauan Riau,Data bulan desember,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 2021826093789, 'realisasi': 2278002977357, 'persentase': '112,67 %'}}",2021826093789.00,2278002977357.00,112.67%,266638873000.00,537458002746.00,2.02,170547390000.00,112455879825.00,65.94%,12204782000.00,10207116936.00,83.63%,36223479000.00,32235056234.00,88.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150516796000.00,1150516796000.00,100.00%,1150516796000.00,1150516796000.00,100.00%,164365682000.00,154819653349.00,94.19%,41195887000.00,39671494375.00,96.30%,,,,,,,,,,,,,440304742789.00,435208525262.00,98.84%,57651381989.00,57651381989.00,100.00%,206362800.00,206362800.00,100.00%,1673000000.00,1673000000.00,100.00%,374665600000.00,369936487250.00,98.74%,1622332000.00,1422244932.00,87.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266638873000.00,537458002746.00,201.57%,,,
